book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
259,7631105,7631105,6574198,107,385738757,9780385738750.0,James Dashner,2010.0,The Scorch Trials,"The Scorch Trials (Maze Runner, #2)",eng,3.93,305643,346307,23058,5525,21370,79458,124458,115496,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
261,480479,480479,940760,59,767900383,9780767900390.0,Frances Mayes,1996.0,Under the Tuscan Sun,Under the Tuscan Sun,eng,3.72,279264,281836,3074,12008,22882,74910,93439,78597,https://images.gr-assets.com/books/1320524083m/480479.jpg,https://images.gr-assets.com/books/1320524083s/480479.jpg
269,366522,366522,2742631,17,786890754,9780786890750.0,Cecelia Ahern,2003.0,"PS, I Love You",P.S. I Love You,en-US,4.01,262921,283413,7069,7027,16336,56951,90089,113010,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
275,49750,49750,48658,116,525476881,9780525476890.0,John Green,2006.0,An Abundance of Katherines,An Abundance of Katherines,eng,3.63,312754,347424,20657,14225,36867,98115,111740,86477,https://images.gr-assets.com/books/1360206426m/49750.jpg,https://images.gr-assets.com/books/1360206426s/49750.jpg
279,29056083,29056083,48765776,95,751565350,9780751565360.0,"John Tiffany, Jack Thorne, J.K. Rowling",2016.0,"Harry Potter and the Cursed Child, Parts One and Two","Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)",eng,3.75,270603,397773,53365,15828,35842,96395,133156,116552,https://images.gr-assets.com/books/1470082995m/29056083.jpg,https://images.gr-assets.com/books/1470082995s/29056083.jpg
280,11614718,11614718,10342808,108,61726834,9780061726840.0,Lauren Oliver,2011.0,Delirium,"Delirium (Delirium, #1)",eng,3.99,256975,352398,24271,8868,21223,68789,117580,135938,https://images.gr-assets.com/books/1327890411m/11614718.jpg,https://images.gr-assets.com/books/1327890411s/11614718.jpg
284,70401,70401,1701188,312,140042598,9780140042600.0,Jack Kerouac,1955.0,On the Road,On the Road,eng,3.64,246602,277884,12011,13769,31221,70104,88569,74221,https://images.gr-assets.com/books/1413588576m/70401.jpg,https://images.gr-assets.com/books/1413588576s/70401.jpg
286,3063499,3063499,3094402,99,446579939,9780446579930.0,Nicholas Sparks,2008.0,The Lucky One,The Lucky One,en-US,4.1,267166,281323,9476,3661,11792,54208,94613,117049,https://images.gr-assets.com/books/1420816338m/3063499.jpg,https://images.gr-assets.com/books/1420816338s/3063499.jpg
294,9520360,9520360,14406312,69,1423140591,9781423140600.0,Rick Riordan,2011.0,The Son of Neptune ,"The Son of Neptune (The Heroes of Olympus, #2)",eng,4.44,299980,316800,12270,1773,4666,30788,93611,185962,https://images.gr-assets.com/books/1464201114m/9520360.jpg,https://images.gr-assets.com/books/1464201114s/9520360.jpg
300,39999,39999,1148702,178,385751060,9780385751060.0,John Boyne,2006.0,The Boy in the Striped Pyjamas,The Boy in the Striped Pajamas,eng,4.1,285692,325401,19058,5297,13562,54987,121193,130362,https://images.gr-assets.com/books/1366228171m/39999.jpg,https://images.gr-assets.com/books/1366228171s/39999.jpg
302,7812659,7812659,10829530,117,044654759X,9780446547600.0,Nicholas Sparks,2010.0,Safe Haven,Safe Haven,eng,4.19,255531,274974,12769,3010,9496,45461,91240,125767,https://images.gr-assets.com/books/1344268800m/7812659.jpg,https://images.gr-assets.com/books/1344268800s/7812659.jpg
303,52529,52529,2001660,113,1582701709,9781582701710.0,Rhonda Byrne,2006.0,The Secret,"The Secret (The Secret, #1)",eng,3.62,241537,250945,9663,23328,26321,55785,61698,83813,https://images.gr-assets.com/books/1482865039m/52529.jpg,https://images.gr-assets.com/books/1482865039s/52529.jpg
304,227711,227711,1191096,52,60987561,9780060987560.0,Wally Lamb,1998.0,I Know This Much Is True ,I Know This Much Is True,eng,4.17,246917,257608,7775,4430,9972,39899,86909,116398,https://images.gr-assets.com/books/1373532198m/227711.jpg,https://images.gr-assets.com/books/1373532198s/227711.jpg
306,5203,5203,1003370,61,671021001,9780671021010.0,Wally Lamb,1992.0,She's Come Undone,She's Come Undone,en-US,3.84,259576,268924,9090,10224,20064,59412,91423,87801,https://images.gr-assets.com/books/1408313457m/5203.jpg,https://images.gr-assets.com/books/1408313457s/5203.jpg
307,1215032,1215032,2502882,102,756404738,9780756404730.0,Patrick Rothfuss,2011.0,The Wise Man's Fear,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",eng,4.57,245686,282349,15503,1486,4018,17932,66415,192498,https://images.gr-assets.com/books/1452624392m/1215032.jpg,https://images.gr-assets.com/books/1452624392s/1215032.jpg
309,6752378,6752378,6948844,96,1442403543,9781442403540.0,Cassandra Clare,2011.0,City of Fallen Angels,"City of Fallen Angels (The Mortal Instruments, #4)",en-US,4.16,341826,373167,18870,4306,16000,64499,120426,167936,https://images.gr-assets.com/books/1369452302m/6752378.jpg,https://images.gr-assets.com/books/1369452302s/6752378.jpg
319,8755776,8755776,13629058,101,1442416866,9781442416860.0,Cassandra Clare,2012.0,City of Lost Souls,"City of Lost Souls (The Mortal Instruments, #5)",eng,4.3,300553,327869,16639,3341,10329,43333,97947,172919,https://images.gr-assets.com/books/1460477703m/8755776.jpg,https://images.gr-assets.com/books/1460477703s/8755776.jpg
324,16068905,16068905,21861351,80,,,Rainbow Rowell,2013.0,,Fangirl,eng,4.12,340379,371730,39353,8626,16973,60097,121431,164603,https://images.gr-assets.com/books/1499565420m/16068905.jpg,https://images.gr-assets.com/books/1499565420s/16068905.jpg
332,65605,65605,1031537,312,60764902,9780060764910.0,C.S. Lewis,1953.0,The magician's nephew,"The Magician's Nephew (Chronicles of Narnia, #6)",eng,4.01,268355,303570,8690,3168,14602,69051,105375,111374,https://images.gr-assets.com/books/1308814770m/65605.jpg,https://images.gr-assets.com/books/1308814770s/65605.jpg
337,13,13,135328,32,345453743,9780345453750.0,Douglas Adams,1996.0,The Ultimate Hitchhiker's Guide: Five Complete Novels and One Story,The Ultimate Hitchhiker's Guide to the Galaxy,eng,4.37,222842,238420,4254,2657,6328,26431,66655,136349,https://images.gr-assets.com/books/1404613595m/13.jpg,https://images.gr-assets.com/books/1404613595s/13.jpg
338,6280118,6280118,6463667,129,340896965,9780340896970.0,David Nicholls,2009.0,One Day,One Day,eng,3.77,222926,247052,15937,8632,21291,59874,86793,70462,https://images.gr-assets.com/books/1327873020m/6280118.jpg,https://images.gr-assets.com/books/1327873020s/6280118.jpg
345,45978,45978,2035753,163,375840400,9780375840400.0,Christopher Paolini,2005.0,Eldest,"Eldest (The Inheritance Cycle, #2)",en-US,3.96,250000,274059,8284,5483,16680,58948,95907,97041,https://images.gr-assets.com/books/1387119654m/45978.jpg,https://images.gr-assets.com/books/1387119654s/45978.jpg
348,16143347,16143347,21975829,77,,,E. Lockhart,2014.0,We Were Liars,We Were Liars,eng,3.85,273442,298780,36910,9074,22616,68468,102385,96237,https://images.gr-assets.com/books/1402749479m/16143347.jpg,https://images.gr-assets.com/books/1402749479s/16143347.jpg
351,10025305,10025305,6674845,99,1416975888,9781416975880.0,Cassandra Clare,2011.0,Clockwork Prince,"Clockwork Prince (The Infernal Devices, #2)",eng,4.46,307994,328019,17854,3420,6235,29508,85633,203223,https://images.gr-assets.com/books/1460477747m/10025305.jpg,https://images.gr-assets.com/books/1460477747s/10025305.jpg
361,18254,18254,3057979,1787,141439742,9780141439750.0,"Charles Dickens, George Cruikshank, Philip Horne",1838.0,Oliver Twist,Oliver Twist,eng,3.85,230181,253163,5342,4766,15425,65342,96135,71495,https://images.gr-assets.com/books/1327868529m/18254.jpg,https://images.gr-assets.com/books/1327868529s/18254.jpg
363,6936382,6936382,7168450,79,525423273,9780525423270.0,Stephanie Perkins,2010.0,Anna and the French Kiss,"Anna and the French Kiss (Anna and the French Kiss, #1)",en-US,4.08,259479,285344,26153,10602,14781,46011,84323,129627,https://images.gr-assets.com/books/1358271931m/6936382.jpg,https://images.gr-assets.com/books/1358271931s/6936382.jpg
370,7090447,7090447,7346572,76,1423113381,9781423113390.0,Rick Riordan,2010.0,The Red Pyramid,"The Red Pyramid (Kane Chronicles, #1)",eng,4.06,232791,242889,10914,4565,12571,46486,78216,101051,https://images.gr-assets.com/books/1366227978m/7090447.jpg,https://images.gr-assets.com/books/1366227978s/7090447.jpg
376,7864437,7864437,11022464,88,385738773,9780385738770.0,James Dashner,2011.0,The Death Cure,"The Death Cure (Maze Runner, #3)",eng,3.77,223674,257184,19975,6731,23270,68067,84128,74988,https://images.gr-assets.com/books/1303997647m/7864437.jpg,https://images.gr-assets.com/books/1303997647s/7864437.jpg
381,5168,5168,1649,54,446672211,9780446672210.0,Billie Letts,1995.0,Where the Heart Is,Where the Heart Is,en-US,4.0,208333,210368,3147,2053,8967,48023,79147,72178,https://images.gr-assets.com/books/1327959469m/5168.jpg,https://images.gr-assets.com/books/1327959469s/5168.jpg
382,6567017,6567017,6759965,86,525421580,9780525421580.0,"John Green, David Levithan",2010.0,"Will Grayson, Will Grayson","Will Grayson, Will Grayson",eng,3.84,236431,254305,15782,8039,18868,60009,87132,80257,https://images.gr-assets.com/books/1368393890m/6567017.jpg,https://images.gr-assets.com/books/1368393890s/6567017.jpg
383,1241,1241,3140930,69,307276902,9780307276900.0,James Frey,2003.0,A Million Little Pieces,A Million Little Pieces,en-CA,3.62,184241,189931,10857,9619,18950,51504,63727,46131,https://images.gr-assets.com/books/1483206985m/1241.jpg,https://images.gr-assets.com/books/1483206985s/1241.jpg
384,2282133,2282133,6651004,93,1595141758,9781595141750.0,Richelle Mead,2008.0,Frostbite,"Frostbite (Vampire Academy, #2)",eng,4.3,256745,270065,10056,2851,7224,36392,84199,139399,https://images.gr-assets.com/books/1361098960m/2282133.jpg,https://images.gr-assets.com/books/1361098960s/2282133.jpg
389,68428,68428,66322,75,076531178X,9780765311790.0,Brandon Sanderson,2006.0,Mistborn : The Final Empire,"The Final Empire (Mistborn, #1)",eng,4.43,208944,238993,16276,1783,4008,20554,76611,136037,https://images.gr-assets.com/books/1480717416m/68428.jpg,https://images.gr-assets.com/books/1480717416s/68428.jpg
393,7896527,7896527,11138426,73,1599906953,9781599906960.0,Sarah J. Maas,2012.0,Throne of Glass,"Throne of Glass (Throne of Glass, #1)",eng,4.24,274987,327865,29145,8471,12115,41710,96202,169367,https://images.gr-assets.com/books/1495278054m/7896527.jpg,https://images.gr-assets.com/books/1495278054s/7896527.jpg
394,2802316,2802316,6651006,88,1595141979,9781595141970.0,Richelle Mead,2008.0,Shadow Kiss,"Shadow Kiss (Vampire Academy, #3)",en-US,4.37,266742,278963,10074,2876,6532,32789,78293,158473,https://images.gr-assets.com/books/1361099049m/2802316.jpg,https://images.gr-assets.com/books/1361099049s/2802316.jpg
395,46170,46170,2252079,371,684803356,9780684803360.0,Ernest Hemingway,1940.0,For Whom the Bell Tolls,For Whom the Bell Tolls,eng,3.95,195063,206219,4658,4578,11772,43122,75680,71067,https://images.gr-assets.com/books/1492591524m/46170.jpg,https://images.gr-assets.com/books/1492591524s/46170.jpg
397,343,343,2977727,364,140120831,9780140120840.0,"Patrick Süskind, John E. Woods",1985.0,Das Parfum. Die Geschichte eines Mörders,Perfume: The Story of a Murderer,eng,4.0,178135,222754,10057,5659,12862,41804,78658,83771,https://images.gr-assets.com/books/1409112276m/343.jpg,https://images.gr-assets.com/books/1409112276s/343.jpg
399,3950967,3950967,3007490,131,747599874,9780747599880.0,J.K. Rowling,2007.0,The Tales of Beedle the Bard,The Tales of Beedle the Bard,en-US,4.06,284833,319107,11330,3019,15025,69367,103350,128346,https://images.gr-assets.com/books/1373467575m/3950967.jpg,https://images.gr-assets.com/books/1373467575s/3950967.jpg
419,5996153,5996153,6651007,76,1595141987,9781595141990.0,Richelle Mead,2009.0,Blood Promise,"Blood Promise (Vampire Academy, #4)",en-US,4.35,231853,244376,8782,2186,6182,30711,70250,135047,https://images.gr-assets.com/books/1442530605m/5996153.jpg,https://images.gr-assets.com/books/1442530605s/5996153.jpg
420,3478,3478,1622450,133,446676071,9780446676080.0,Nicholas Sparks,1998.0,Message in a Bottle,Message in a Bottle,en-US,3.95,185116,192001,3721,4500,11979,44190,59999,71333,https://images.gr-assets.com/books/1163789140m/3478.jpg,https://images.gr-assets.com/books/1163789140s/3478.jpg
423,16248068,16248068,20397129,84,62059963,9780062059960.0,Kiera Cass,2013.0,The Elite,"The Elite (The Selection, #2)",eng,4.02,234247,269816,21810,4780,15546,53644,91201,104645,https://images.gr-assets.com/books/1391454595m/16248068.jpg,https://images.gr-assets.com/books/1391454595s/16248068.jpg
428,12127750,12127750,17115055,65,1423140605,9781423140600.0,Rick Riordan,2012.0,The Mark of Athena,"The Mark of Athena (The Heroes of Olympus, #3)",eng,4.47,277491,293586,13332,2771,4480,26318,77876,182141,https://images.gr-assets.com/books/1464201354m/12127750.jpg,https://images.gr-assets.com/books/1464201354s/12127750.jpg
434,7791997,7791997,6867038,73,1416989439,9781416989430.0,Becca Fitzpatrick,2010.0,Crescendo,"Crescendo (Hush, Hush, #2)",en-US,4.07,226237,234040,10041,5296,13835,43129,68217,103563,https://images.gr-assets.com/books/1362408146m/7791997.jpg,https://images.gr-assets.com/books/1362408146s/7791997.jpg
435,6482837,6482837,6674135,82,61726818,9780061726810.0,Lauren Oliver,2010.0,Before I Fall,Before I Fall,eng,3.92,220160,232559,17705,6283,15320,50933,79050,80973,https://images.gr-assets.com/books/1361044695m/6482837.jpg,https://images.gr-assets.com/books/1361044695s/6482837.jpg
439,3869,3869,2192250,246,553380168,9780553380160.0,"Stephen Hawking, Cao Chi, Phạm Văn Thiều",1987.0,A Brief History of Time: From the Big Bang to Black Holes,A Brief History of Time,eng,4.12,165628,181410,5146,2487,6028,30632,70364,71899,https://images.gr-assets.com/books/1333578746m/3869.jpg,https://images.gr-assets.com/books/1333578746s/3869.jpg
441,6320534,6320534,6760952,110,1439148503,9781439148500.0,Stephen King,2009.0,Under the Dome,Under the Dome,eng,3.89,183292,201322,13086,4863,12998,44938,74323,64200,https://images.gr-assets.com/books/1268982908m/6320534.jpg,https://images.gr-assets.com/books/1268982908s/6320534.jpg
443,51738,51738,1032901,61,670061050,9780670061050.0,Sarah Dessen,2006.0,Just Listen,Just Listen,en-US,4.06,202180,207930,7319,3665,10143,40684,68323,85115,https://images.gr-assets.com/books/1358270741m/51738.jpg,https://images.gr-assets.com/books/1358270741s/51738.jpg
447,2248573,2248573,3124969,143,375826726,9780375826730.0,Christopher Paolini,2008.0,Brisingr,"Brisingr (The Inheritance Cycle, #3)",eng,4.03,211645,226941,7993,4273,13094,44147,75689,89738,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
449,676924,676924,662923,80,312360282,9780312360280.0,"P.C. Cast, Kristin Cast",2007.0,Betrayed: a House of Night Novel,"Betrayed (House of Night, #2)",en-US,3.93,205340,213261,4993,6222,15443,47467,62243,81886,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
452,16101128,16101128,19187812,102,399162410,9780399162410.0,Rick Yancey,2013.0,The 5th Wave,"The 5th Wave (The 5th Wave, #1)",eng,4.1,260048,287540,26756,6176,13097,47631,98816,121820,https://images.gr-assets.com/books/1359853842m/16101128.jpg,https://images.gr-assets.com/books/1359853842s/16101128.jpg
455,42155,42155,1470371,43,312323867,9780312323870.0,Emily Giffin,2005.0,Something Blue,"Something Blue (Darcy & Rachel, #2)",en-US,3.92,172417,178529,6646,2164,9144,44161,68226,54834,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
460,18335634,18335634,6309710,79,1406321346,9781406321340.0,Cassandra Clare,2013.0,Clockwork Princess,"Clockwork Princess (The Infernal Devices, #3)",eng,4.59,162099,247984,23261,1935,3804,16964,49313,175968,https://images.gr-assets.com/books/1436788488m/18335634.jpg,https://images.gr-assets.com/books/1436788488s/18335634.jpg
471,45032,45032,2722329,1208,141439807,9780141439810.0,"Jane Austen, Kathryn Sutherland, Tony Tanner, Claire Lamont",1814.0,Mansfield Park,Mansfield Park,eng,3.84,205064,224467,7046,4183,14784,59163,82001,64336,https://images.gr-assets.com/books/1397063295m/45032.jpg,https://images.gr-assets.com/books/1397063295s/45032.jpg
475,8492825,8492825,10706553,8,525422943,9780525422940.0,Gayle Forman,2011.0,Where She Went,"Where She Went (If I Stay, #2)",en-US,4.06,193141,218362,18556,2856,10629,43007,76839,85031,https://images.gr-assets.com/books/1347810457m/8492825.jpg,https://images.gr-assets.com/books/1347810457s/8492825.jpg
493,11138,11138,801500,152,684823780,9780684823780.0,C.S. Lewis,1952.0,Mere Christianity,Mere Christianity,eng,4.31,184759,198433,6041,4215,6220,23223,54958,109817,https://images.gr-assets.com/books/1468102872m/11138.jpg,https://images.gr-assets.com/books/1468102872s/11138.jpg
506,18635016,18635016,21587145,94,62059998,9780062059990.0,Kiera Cass,2014.0,The One,"The One (The Selection, #3)",eng,4.21,139544,237039,21608,3322,9750,35942,72422,115603,https://images.gr-assets.com/books/1395612906m/18635016.jpg,https://images.gr-assets.com/books/1395612906s/18635016.jpg
518,34268,34268,1358908,1416,805072454,9780805072460.0,"J.M. Barrie, Michael Hague",1904.0,Peter Pan,Peter Pan,en-US,4.1,169306,196359,7464,2488,8076,38675,65507,81613,https://images.gr-assets.com/books/1337714526m/34268.jpg,https://images.gr-assets.com/books/1337714526s/34268.jpg
