Locality_Bridgeport,Locality_Fairfield,Locality_Greenwich,Locality_Norwalk,Locality_Stamford,Locality_Waterbury,Locality_West Hartford,Property_Four Family,Property_Single Family,Property_Three Family,Property_Two Family,Residential_Detached House,Residential_Duplex,Residential_Fourplex,Residential_Triplex,Face_East,Face_North,Face_South,Face_West,Year,Estimated Value,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Sale Price
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004125086453907717,0.0,0.14285714285714285,0.004308281474389664,0.013980968965731755,110000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2009476995026842,0.0,0.2857142857142857,0.05026328386787937,0.013980968965731755,5650000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01389026117313836,0.0,0.2857142857142857,0.10215574479288392,0.013980968965731755,410000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004306227974837797,0.0,0.0,0.07276208712302534,0.013980968965731755,150520.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012679906465105556,0.0,0.0,0.05792245093346099,0.013980968965731755,437000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004335045944076673,0.0,0.14285714285714285,0.0009573958831977092,0.013980968965731755,160000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01780950498962553,0.0,0.0,0.07611297271421735,0.013980968965731755,392500.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.038430820406415704,0.0,0.14285714285714285,0.015318334131163236,0.013980968965731755,1250000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.014705398017323717,0.0,0.0,0.06318812829104836,0.013980968965731755,500000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0034211046339294535,0.0,0.14285714285714285,0.08281474389660126,0.013980968965731755,150000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013547974273199054,0.0,0.0,0.035902345619913845,0.013980968965731755,417000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16730889569541876,0.0,0.14285714285714285,0.07994255624700808,0.013980968965731755,5625000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004824951421137569,0.0,0.2857142857142857,0.0852082336045955,0.013980968965731755,187500.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0029106148931265026,0.0,0.0,0.028243178554332227,0.013980968965731755,119900.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013547974273199054,0.0,0.0,0.061273336524652944,0.013980968965731755,175000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.026520765405262985,0.0,0.2857142857142857,0.05696505505026328,0.013980968965731755,721900.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.012313506570496987,0.19999999999999996,0.42857142857142855,0.28195308760172333,0.013980968965731755,536000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0573230576688733,0.0,0.14285714285714285,0.06558161799904261,0.013980968965731755,1655000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.028221025590356684,0.0,0.0,0.10215574479288392,0.013980968965731755,798500.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.024791687250930408,0.0,0.14285714285714285,0.10215574479288392,0.013980968965731755,250000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.013001020979481607,0.0,0.2857142857142857,0.052178075634274734,0.013980968965731755,300000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0073774001251523235,0.19999999999999996,0.42857142857142855,0.1474389660124461,0.013980968965731755,395000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.013547974273199054,0.0,0.2857142857142857,0.06366682623264719,0.013980968965731755,99900.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.024577846156741523,0.6000000000000001,0.42857142857142855,0.48061273336524646,0.013980968965731755,225000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.018986101505121367,0.19999999999999996,0.42857142857142855,0.15078985160363811,0.013980968965731755,225000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013547974273199054,0.0,0.2857142857142857,0.00047869794159882684,0.013980968965731755,249900.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013547974273199054,0.0,0.2857142857142857,0.07994255624700808,0.013980968965731755,8622939.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.156209860685703,0.0,0.2857142857142857,0.10215574479288392,0.013980968965731755,4755018.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.031209860685702993,0.0,0.14285714285714285,0.027285782671134517,0.013980968965731755,625000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02971544313802984,0.0,0.14285714285714285,0.10215574479288392,0.013980968965731755,776000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004388565029806014,0.0,0.2857142857142857,0.008137865007180445,0.013980968965731755,179900.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014153739749036658,0.0,0.0,0.08233604595500232,0.013980968965731755,449000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004116852748410895,0.0,0.0,0.08664432742939199,0.013980968965731755,145000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020522510950828313,0.0,0.0,0.10215574479288392,0.013980968965731755,480000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.013547974273199054,0.0,0.14285714285714285,0.10215574479288392,0.013980968965731755,198000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00860428105636089,0.0,0.0,0.061273336524652944,0.013980968965731755,279000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.016940849059710834,0.0,0.0,0.011010052656773572,0.013980968965731755,525000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.022111616111714916,0.0,0.14285714285714285,0.04021062709430345,0.013980968965731755,484000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004170430646322357,0.0,0.0,0.08377213977979892,0.013980968965731755,41350.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004141553864901361,0.0,0.14285714285714285,0.007659167065581618,0.013980968965731755,67000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013547974273199054,0.0,0.14285714285714285,0.07994255624700808,0.013980968965731755,350000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.005817112933504595,0.0,0.14285714285714285,0.04691239827668742,0.013980968965731755,245000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.017093172611402037,0.0,0.2857142857142857,0.0785064624222116,0.013980968965731755,523000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.013547974273199054,0.6000000000000001,0.5714285714285714,0.10215574479288392,0.013980968965731755,387800.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08761486019168067,0.0,0.0,0.03303015797032072,0.013980968965731755,2305000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.014874188980008564,0.0,0.14285714285714285,0.07180469123982769,0.013980968965731755,361000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.006599314955702665,0.19999999999999996,0.42857142857142855,0.23934897079942552,0.013980968965731755,325000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03202911438263676,0.0,0.2857142857142857,0.10215574479288392,0.013980968965731755,52450.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.003281131640483483,0.0,0.14285714285714285,0.06414552417424602,0.013980968965731755,100000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.006039422981918783,0.0,0.2857142857142857,0.10215574479288392,0.013980968965731755,150000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.331225504726147,0.0,0.14285714285714285,0.013403542364767818,0.013980968965731755,8500000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004022106323015325,0.0,0.2857142857142857,0.06558161799904261,0.013980968965731755,209000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.003528142805388137,0.6000000000000001,0.5714285714285714,0.4322642412637625,0.013980968965731755,220000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04554474195566973,0.0,0.0,0.10215574479288392,0.013980968965731755,960000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.008900635642064355,0.19999999999999996,0.2857142857142857,0.19291527046433699,0.013980968965731755,390000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.014108454368804138,0.0,0.2857142857142857,0.03542364767831496,0.013980968965731755,535000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013547974273199054,0.0,0.0,0.05552896122546669,0.013980968965731755,243500.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.043947403089286304,0.0,0.0,0.059358544758257525,0.013980968965731755,1160000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.013547974273199054,0.0,0.0,0.10215574479288392,0.013980968965731755,153000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.002762996316004912,0.19999999999999996,0.42857142857142855,0.15605552896122543,0.013980968965731755,159000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.013547974273199054,0.0,0.14285714285714285,0.10215574479288392,0.013980968965731755,89900.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01333448605210289,0.0,0.2857142857142857,0.05026328386787937,0.013980968965731755,430000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013547974273199054,0.0,0.14285714285714285,0.07371948300622311,0.013980968965731755,233000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.021008299575140797,0.0,0.14285714285714285,0.020105313547151726,0.013980968965731755,447500.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12331620722589995,0.0,0.2857142857142857,0.0057443752991862,0.013980968965731755,4200000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004631459341962257,0.0,0.0,0.05313547151747244,0.013980968965731755,174000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.009763645602495518,0.6000000000000001,0.42857142857142855,0.6146481570129249,0.013980968965731755,395000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.003972762902216514,0.0,0.14285714285714285,0.035902345619913845,0.013980968965731755,160000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.015973388663834274,0.0,0.0,0.022020105313547145,0.013980968965731755,409000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.017591311793959754,0.0,0.0,0.024892292963140217,0.013980968965731755,416000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013547974273199054,0.0,0.2857142857142857,0.01866921972235519,0.013980968965731755,250000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08379030398840695,0.0,0.0,0.06701771182383914,0.013980968965731755,3902000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004594407667226559,0.0,0.0,0.06079463858305406,0.013980968965731755,164000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08458485656885024,0.0,0.14285714285714285,0.10215574479288392,0.013980968965731755,1250000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02199634423475941,0.0,0.0,0.10215574479288392,0.013980968965731755,740000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01673500642229029,0.0,0.14285714285714285,0.024892292963140217,0.013980968965731755,505000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.004252708889108454,0.0,0.2857142857142857,0.017233125897558654,0.013980968965731755,157000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0035116753943944933,0.0,0.0,0.08664432742939199,0.013980968965731755,135000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.013547974273199054,0.6000000000000001,0.42857142857142855,0.594542843465773,0.013980968965731755,405000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03640532885419755,0.19999999999999996,0.2857142857142857,0.1474389660124461,0.013980968965731755,649000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.014853604716266509,0.0,0.2857142857142857,0.041646720919100044,0.013980968965731755,550000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013547974273199054,0.0,0.14285714285714285,0.09573958831977025,0.013980968965731755,42500.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02682129565589698,0.0,0.2857142857142857,0.0818573480134035,0.013980968965731755,547500.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.009604617462042619,0.19999999999999996,0.14285714285714285,0.2714217328865486,0.013980968965731755,405000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.036281823271745214,0.0,0.0,0.016754427955959772,0.013980968965731755,1400000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.012329973981490631,0.0,0.14285714285714285,0.02920057443752988,0.013980968965731755,360000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11817014129038633,0.0,0.0,0.0,0.013980968965731755,2850000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.007575009057076047,0.0,0.2857142857142857,0.039731929152704626,0.013980968965731755,220000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.013547974273199054,0.0,0.2857142857142857,0.08760172331258975,0.013980968965731755,2285000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005006092942067648,0.0,0.0,0.04834849210148395,0.013980968965731755,220000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.013547974273199054,0.0,0.2857142857142857,0.08664432742939199,0.013980968965731755,795000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0173443006290551,0.0,0.0,0.00478697941598849,0.013980968965731755,439000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01682557718275533,0.0,0.0,0.03733843944471038,0.013980968965731755,435000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01682557718275533,0.0,0.0,0.07563427477261842,0.013980968965731755,520000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.006195863386358397,0.0,0.14285714285714285,0.06988989947343227,0.013980968965731755,233000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.013547974273199054,0.0,0.14285714285714285,0.05552896122546669,0.013980968965731755,280000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.011443674396939885,0.0,0.14285714285714285,0.0818573480134035,0.013980968965731755,550000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.008954154727793697,0.0,0.0,0.03015797032072759,0.013980968965731755,329600.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.023750123505582452,0.0,0.0,0.033987553853518426,0.013980968965731755,540000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.007360991526340801,0.19999999999999996,0.42857142857142855,0.21732886548587838,0.013980968965731755,92500.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0017990646510555612,0.0,0.2857142857142857,0.06893250359023456,0.013980968965731755,88000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10238612785297896,0.0,0.0,0.02632838678793681,0.013980968965731755,2755000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0031411586470375128,0.19999999999999996,0.2857142857142857,0.2326471996170416,0.013980968965731755,144000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00519546816849455,0.0,0.2857142857142857,0.08281474389660126,0.013980968965731755,180000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02277031255146066,0.0,0.2857142857142857,0.09238870272857824,0.013980968965731755,515000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14168972104205776,0.0,0.14285714285714285,0.020105313547151726,0.013980968965731755,3000000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.009328788327899087,0.6000000000000001,0.7142857142857142,0.4830062230732408,0.013980968965731755,185000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005845930902743471,0.19999999999999996,0.14285714285714285,0.27237912876974624,0.013980968965731755,208000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.024532325527780525,0.0,0.14285714285714285,0.06797510770703685,0.013980968965731755,705000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10271135922010342,0.0,0.0,0.0019147917663954184,0.013980968965731755,2535000.0
