Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
2009-05-09,2009,Waterbury,69520.0,179900.0,?,Detached House,3,1,924.0,1.025953,West
2009-05-10,2009,Fairfield,260260.0,338000.0,Single Family,Detached House,3,1,986.0,1.025953,South
2009-05-10,2009,Waterbury,,188000.0,Three Family,Triplex,6,6,1881.0,1.025953,West
2009-05-10,2009,Bridgeport,96600.0,135000.0,Two Family,Duplex,4,2,1294.0,1.025953,North
2009-05-10,2009,Waterbury,63280.0,145000.0,?,Detached House,3,3,936.0,1.025953,East
2009-05-10,2009,Greenwich,1267070.0,3250000.0,Single Family,Detached House,3,2,,1.025953,South
2009-05-11,2009,,1274070.0,3800000.0,Single Family,Detached House,3,1,1076.0,1.025953,South
2009-05-11,2009,Fairfield,817950.0,1627500.0,?,Detached House,3,1,986.0,1.025953,South
2009-05-14,2009,Waterbury,91350.0,236000.0,Two Family,Duplex,4,2,1387.0,1.025953,North
2009-05-15,2009,Greenwich,,1325000.0,?,Detached House,3,2,987.0,1.025953,West
2009-05-15,2009,Fairfield,,355000.0,?,Detached House,3,2,920.0,1.025953,East
2009-05-15,2009,Bridgeport,169050.0,248000.0,Single Family,Detached House,3,2,982.0,1.025953,South
2009-05-16,2009,Norwalk,227150.0,550900.0,Two Family,Duplex,4,4,1259.0,1.025953,North
2009-05-16,2009,Greenwich,1527540.0,2300000.0,Single Family,Detached House,3,1,1021.0,1.025953,West
2009-05-16,2009,Bridgeport,188090.0,290000.0,Single Family,Detached House,3,2,941.0,1.025953,North
2009-05-18,2009,Waterbury,58450.0,159000.0,Single Family,Detached House,3,2,965.0,1.025953,East
2009-05-18,2009,,171290.0,365000.0,Single Family,Detached House,3,1,1015.0,1.025953,East
2009-05-18,2009,Waterbury,70140.0,179000.0,Two Family,Duplex,4,2,1296.0,1.025953,South
2009-05-21,2009,Waterbury,51030.0,116000.0,Single Family,Detached House,3,1,,1.025953,South
2009-05-21,2009,Bridgeport,57120.0,96000.0,Single Family,Detached House,3,1,1004.0,1.025953,East
2009-05-22,2009,Bridgeport,119840.0,344500.0,Two Family,Duplex,4,3,1228.0,1.025953,North
2009-05-22,2009,Bridgeport,219170.0,580000.0,Single Family,Detached House,3,1,1089.0,1.025953,East
2009-05-23,2009,Bridgeport,269567.0,350000.0,Single Family,Detached House,3,3,1051.0,1.025953,West
2009-05-23,2009,Bridgeport,160860.0,329800.0,Single Family,Detached House,3,3,909.0,1.025953,East
2009-05-23,2009,Fairfield,746270.0,1550000.0,?,Detached House,3,1,1022.0,1.025953,West
2009-05-23,2009,Bridgeport,88690.0,275000.0,Three Family,Triplex,6,5,,1.025953,South
2009-05-23,2009,Waterbury,81970.0,156560.0,Single Family,Detached House,3,1,,1.025953,West
2009-05-23,2009,Norwalk,494480.0,690000.0,Single Family,Detached House,3,1,,1.025953,East
2009-05-23,2009,Waterbury,13860.0,192610.0,Single Family,Detached House,3,2,954.0,1.025953,West
2009-05-24,2009,Waterbury,,158000.0,?,Detached House,3,2,1094.0,1.025953,East
2009-05-24,2009,Greenwich,456960.0,795000.0,Single Family,Detached House,3,1,1081.0,1.025953,South
2009-05-24,2009,Fairfield,152950.0,239000.0,?,Detached House,3,2,1010.0,1.025953,South
2009-05-25,2009,Bridgeport,113680.0,108000.0,Single Family,Detached House,3,1,946.0,1.025953,East
2009-05-25,2009,Norwalk,217980.0,400000.0,Single Family,Detached House,3,3,989.0,1.025953,West
2009-05-29,2009,Greenwich,1897420.0,8295000.0,Single Family,Detached House,3,2,950.0,1.025953,West
2009-05-29,2009,,1304800.0,2030000.0,Single Family,Detached House,3,1,1055.0,1.025953,North
2009-05-29,2009,Fairfield,366310.0,507500.0,Single Family,Detached House,3,2,963.0,1.025953,West
2009-05-29,2009,,630070.0,1051250.0,Single Family,Detached House,3,3,1054.0,1.025953,West
2009-05-29,2009,Fairfield,549850.0,750000.0,Single Family,Detached House,3,2,1017.0,1.025953,East
2009-05-30,2009,Bridgeport,104160.0,219900.0,?,Detached House,3,2,1057.0,1.025953,East
2009-05-31,2009,Norwalk,194670.0,392500.0,Single Family,Detached House,3,2,963.0,1.025953,North
2009-05-31,2009,Fairfield,594160.0,950000.0,?,Detached House,3,2,,1.025953,South
2009-05-31,2009,Waterbury,42350.0,100000.0,Single Family,Detached House,3,2,970.0,1.025953,South
2009-06-01,2009,Fairfield,669900.0,1006500.0,Single Family,Detached House,3,3,,1.025953,South
2009-06-01,2009,Bridgeport,114170.0,197500.0,Single Family,Detached House,3,3,1098.0,1.025953,West
2009-06-01,2009,Norwalk,492380.0,792000.0,Single Family,Detached House,3,2,942.0,1.025953,West
2009-06-01,2009,Bridgeport,119700.0,340000.0,Three Family,Triplex,6,5,2098.0,1.025953,West
2009-06-01,2009,Greenwich,543550.0,950000.0,Single Family,Detached House,3,2,939.0,1.025953,South
2009-06-01,2009,Fairfield,539840.0,1040000.0,Single Family,Detached House,3,1,953.0,1.025953,South
2009-06-01,2009,,,227250.0,Single Family,Detached House,3,3,1029.0,1.025953,North
2009-06-01,2009,Greenwich,2607920.0,4150000.0,Single Family,Detached House,3,3,975.0,1.025953,North
2009-06-04,2009,Greenwich,402920.0,723000.0,Single Family,Detached House,3,2,1004.0,1.025953,East
2009-06-04,2009,Bridgeport,,241000.0,Three Family,Triplex,6,6,,1.025953,North
2009-06-04,2009,Bridgeport,125161.0,250000.0,?,Duplex,4,2,1402.0,1.025953,West
2009-06-05,2009,Waterbury,71960.0,179900.0,Single Family,Detached House,3,2,982.0,1.025953,West
2009-06-05,2009,Norwalk,,625000.0,Single Family,Detached House,3,2,1019.0,1.025953,North
2009-06-05,2009,,1920870.0,5500000.0,Single Family,Detached House,3,2,990.0,1.025953,East
2009-06-05,2009,Bridgeport,159390.0,380000.0,Three Family,Triplex,6,5,,1.025953,West
2009-06-06,2009,Greenwich,780710.0,3000000.0,Single Family,Detached House,3,1,1041.0,1.025953,North
2009-06-06,2009,Greenwich,,2275000.0,Single Family,Detached House,3,2,1087.0,1.025953,West
2009-06-06,2009,Bridgeport,139090.0,288400.0,Single Family,Detached House,3,3,1022.0,1.025953,West
2009-06-07,2009,Waterbury,70630.0,220000.0,Three Family,Triplex,6,4,1951.0,1.025953,North
2009-06-07,2009,,64540.0,179000.0,Single Family,Detached House,3,1,,1.025953,West
2009-06-07,2009,Bridgeport,134330.0,257000.0,Two Family,Duplex,4,2,,1.025953,North
2009-06-07,2009,Bridgeport,113260.0,125000.0,Single Family,Detached House,3,1,948.0,1.025953,West
2009-06-07,2009,Waterbury,135870.0,266000.0,Single Family,Detached House,3,1,902.0,1.025953,South
2009-06-08,2009,Norwalk,265720.0,535000.0,Single Family,Detached House,3,2,1004.0,1.025953,South
2009-06-08,2009,Waterbury,62160.0,112000.0,Single Family,Detached House,3,2,1062.0,1.025953,South
2009-06-08,2009,Bridgeport,100240.0,200000.0,Single Family,Detached House,3,3,1072.0,1.025953,East
2009-06-08,2009,,163520.0,180500.0,Two Family,Duplex,4,4,,1.025953,South
2009-06-08,2009,Greenwich,549080.0,1147500.0,Single Family,Detached House,3,2,960.0,1.025953,South
2009-06-08,2009,Greenwich,,1100000.0,Single Family,Detached House,3,1,1063.0,1.025953,West
2009-06-08,2009,Bridgeport,111720.0,212000.0,Single Family,Detached House,3,1,1023.0,1.025953,West
2009-06-11,2009,,123270.0,260000.0,?,Detached House,3,2,914.0,1.025953,West
2009-06-11,2009,Waterbury,,165000.0,Single Family,Detached House,3,2,1026.0,1.025953,South
2009-06-11,2009,Fairfield,429380.0,1245000.0,Single Family,Detached House,3,1,971.0,1.025953,East
2009-06-11,2009,Bridgeport,119490.0,268000.0,Single Family,Detached House,3,2,904.0,1.025953,South
2009-06-13,2009,Greenwich,4375910.0,5850000.0,Single Family,Detached House,3,1,982.0,1.025953,South
2009-06-13,2009,Waterbury,60340.0,110000.0,Single Family,Detached House,3,1,915.0,1.025953,North
2009-06-13,2009,,1629600.0,3550000.0,?,Detached House,3,1,901.0,1.025953,West
2009-06-13,2009,Bridgeport,86660.0,243395.0,Single Family,Detached House,3,1,1093.0,1.025953,East
2009-06-13,2009,Waterbury,92540.0,225000.0,Single Family,Detached House,3,3,1046.0,1.025953,North
2009-06-15,2009,Fairfield,288400.0,400000.0,Single Family,Detached House,3,1,974.0,1.025953,South
2009-06-15,2009,Norwalk,705740.0,1575000.0,?,Detached House,3,3,1006.0,1.025953,North
2009-06-15,2009,Greenwich,355460.0,859000.0,Single Family,Detached House,3,3,1019.0,1.025953,South
2009-06-15,2009,Norwalk,,431500.0,Single Family,Detached House,3,3,1085.0,1.025953,South
2009-06-18,2009,Waterbury,77770.0,187500.0,Single Family,Detached House,3,3,1099.0,1.025953,East
2009-06-18,2009,Fairfield,387520.0,650000.0,Single Family,Detached House,3,2,959.0,1.025953,East
2009-06-18,2009,Bridgeport,115361.0,263000.0,Single Family,Detached House,3,3,1089.0,1.025953,East
2009-06-18,2009,Norwalk,262220.0,120000.0,Two Family,Duplex,4,2,1413.0,1.025953,South
2009-06-18,2009,,2266320.0,4500000.0,?,Detached House,3,3,1072.0,1.025953,West
2009-06-18,2009,Norwalk,235830.0,600000.0,?,Duplex,4,2,1477.0,1.025953,South
2009-06-18,2009,Waterbury,63910.0,143000.0,Single Family,Detached House,3,1,988.0,1.025953,East
2009-06-19,2009,Norwalk,417200.0,625000.0,Single Family,Detached House,3,1,1006.0,1.025953,East
2009-06-19,2009,Greenwich,1587950.0,2350000.0,Single Family,Detached House,3,1,1064.0,1.025953,East
2009-06-20,2009,Norwalk,253890.0,432500.0,Single Family,Detached House,3,2,1031.0,1.025953,West
2009-06-21,2009,Bridgeport,139440.0,385000.0,?,Triplex,6,5,1938.0,1.025953,South
2009-06-21,2009,,89950.0,220000.0,Single Family,Detached House,3,3,973.0,1.025953,West
2009-06-21,2009,Norwalk,217210.0,454000.0,Single Family,Detached House,3,1,,1.025953,South
2009-06-22,2009,Bridgeport,115430.0,260000.0,Single Family,Detached House,3,3,1074.0,1.025953,East
2009-06-22,2009,Waterbury,63010.0,159000.0,Single Family,Detached House,3,1,999.0,1.025953,West
2009-06-22,2009,Waterbury,,220000.0,Single Family,Detached House,3,3,1060.0,1.025953,North
2009-06-22,2009,,,449000.0,Single Family,Detached House,3,1,930.0,1.025953,East
2009-06-22,2009,Bridgeport,187740.0,405000.0,Single Family,Detached House,3,3,1087.0,1.025953,West
2009-06-22,2009,Fairfield,765240.0,980000.0,Single Family,Detached House,3,1,964.0,1.025953,West
2009-06-25,2009,Waterbury,,176500.0,Single Family,Detached House,3,3,1019.0,1.025953,West
2009-06-25,2009,Fairfield,708190.0,1150000.0,?,Detached House,3,1,996.0,1.025953,North
2009-06-25,2009,Fairfield,218540.0,380000.0,Single Family,Detached House,3,1,906.0,1.025953,East
2009-06-25,2009,Waterbury,105910.0,243000.0,Single Family,Detached House,3,2,1013.0,1.025953,East
2009-06-26,2009,Norwalk,378700.0,530000.0,Single Family,Detached House,3,3,1074.0,1.025953,South
2009-06-26,2009,Norwalk,293580.0,625000.0,Single Family,Detached House,3,3,1018.0,1.025953,South
2009-06-26,2009,Greenwich,,1330000.0,?,Detached House,3,1,,1.025953,South
2009-06-26,2009,Bridgeport,157501.0,334000.0,Single Family,Detached House,3,1,978.0,1.025953,South
2009-06-26,2009,Waterbury,67270.0,161710.0,Single Family,Detached House,3,1,951.0,1.025953,North
2009-06-26,2009,Fairfield,425740.0,747500.0,Single Family,Detached House,3,2,1068.0,1.025953,South
2009-06-27,2009,Greenwich,374500.0,500000.0,Single Family,Detached House,3,3,1042.0,1.025953,North
2009-06-27,2009,,56490.0,150000.0,Single Family,Detached House,3,1,1094.0,1.025953,West
2009-06-28,2009,Greenwich,,12400000.0,Single Family,Detached House,3,2,1028.0,1.025953,West
2009-06-28,2009,Fairfield,,460000.0,Single Family,Detached House,3,1,1013.0,1.025953,East
2009-06-28,2009,Greenwich,0.0,175000.0,Single Family,Detached House,3,3,984.0,1.025953,South
2009-06-28,2009,Fairfield,242830.0,375000.0,Single Family,Detached House,3,1,1098.0,1.025953,West
2009-06-28,2009,Norwalk,304570.0,500000.0,Single Family,Detached House,3,2,1030.0,1.025953,East
2009-06-28,2009,Bridgeport,124601.0,250000.0,Single Family,Detached House,3,3,1038.0,1.025953,East
2009-06-28,2009,,,2830000.0,Single Family,Detached House,3,3,922.0,1.025953,North
2009-06-28,2009,Waterbury,46970.0,70000.0,?,Triplex,6,4,2077.0,1.025953,North
2009-06-28,2009,,53480.0,143000.0,Single Family,Detached House,3,3,1054.0,1.025953,East
2009-06-29,2009,Waterbury,,145000.0,?,Detached House,3,3,,1.025953,West
2009-06-29,2009,Norwalk,594020.0,1050000.0,Single Family,Detached House,3,2,958.0,1.025953,North
2009-06-29,2009,Fairfield,689710.0,960000.0,?,Detached House,3,3,1065.0,1.025953,West
2009-06-29,2009,Greenwich,,3850000.0,Single Family,Detached House,3,2,1020.0,1.025953,North
2009-06-29,2009,Fairfield,652960.0,907500.0,Single Family,Detached House,3,3,1032.0,1.025953,West
2009-06-29,2009,,,700000.0,Single Family,Detached House,3,3,996.0,1.025953,North
2009-06-29,2009,Greenwich,2133600.0,2100000.0,?,Detached House,3,2,983.0,1.025953,South
2009-06-29,2009,Bridgeport,41160.0,80000.0,Two Family,Duplex,4,2,1313.0,1.025953,South
2009-06-29,2009,,120540.0,250000.0,?,Duplex,4,2,1441.0,1.025953,North
2009-06-29,2009,Bridgeport,102831.0,242000.0,Two Family,Duplex,4,4,1453.0,1.025953,North
2009-06-29,2009,Waterbury,96740.0,225000.0,Single Family,Detached House,3,3,1063.0,1.025953,East
2009-06-29,2009,Bridgeport,76300.0,180000.0,Single Family,Detached House,3,3,1084.0,1.025953,West
2009-06-29,2009,Bridgeport,,140000.0,Two Family,Duplex,4,4,1256.0,1.025953,South
2009-07-02,2009,Fairfield,326620.0,410000.0,Single Family,Detached House,3,1,1028.0,1.025953,South
2009-07-02,2009,Bridgeport,88200.0,270000.0,Two Family,Duplex,4,3,1379.0,1.025953,North
2009-07-02,2009,Greenwich,2381820.0,3505000.0,?,Detached House,3,1,,1.025953,East
2009-07-02,2009,Greenwich,3026240.0,7100000.0,Single Family,Detached House,3,2,1074.0,1.025953,North
2009-07-02,2009,Greenwich,,8945000.0,Single Family,Detached House,3,2,923.0,1.025953,North
2009-07-03,2009,Bridgeport,103249.0,206500.0,Two Family,Duplex,4,2,1469.0,1.025953,West
2009-07-03,2009,Bridgeport,91000.0,207500.0,Three Family,Triplex,6,6,1914.0,1.025953,East
2009-07-03,2009,Bridgeport,,273000.0,?,Detached House,3,2,903.0,1.025953,South
2009-07-03,2009,Bridgeport,92120.0,289900.0,Two Family,Duplex,4,3,1383.0,1.025953,East
2009-07-03,2009,Waterbury,16660.0,27000.0,?,Triplex,6,5,2072.0,1.025953,South
2009-07-03,2009,Bridgeport,417904.0,222000.0,?,Triplex,6,5,2150.0,1.025953,West
2009-07-03,2009,Waterbury,13510.0,23000.0,?,Detached House,3,1,1066.0,1.025953,South
2009-07-05,2009,Fairfield,291270.0,350000.0,Single Family,Detached House,3,3,1016.0,1.025953,South
2009-07-06,2009,Fairfield,387800.0,503500.0,Single Family,Detached House,3,3,1091.0,1.025953,North
2009-07-06,2009,,1511090.0,4950000.0,Single Family,Detached House,3,1,971.0,1.025953,West
2009-07-06,2009,Greenwich,917560.0,2350000.0,Single Family,Detached House,3,2,922.0,1.025953,North
2009-07-06,2009,Bridgeport,159250.0,260000.0,Two Family,Duplex,4,2,1481.0,1.025953,South
2009-07-06,2009,Fairfield,999460.0,1400000.0,Single Family,Detached House,3,2,914.0,1.025953,West
2009-07-09,2009,,60690.0,10000.0,Single Family,Detached House,3,1,937.0,1.025953,West
2009-07-09,2009,Greenwich,483070.0,815000.0,Single Family,Detached House,3,3,901.0,1.025953,South
2009-07-09,2009,Fairfield,630420.0,1145000.0,Single Family,Detached House,3,1,1055.0,1.025953,South
2009-07-09,2009,Norwalk,359730.0,800000.0,Single Family,Detached House,3,1,991.0,1.025953,West
2009-07-09,2009,Waterbury,89950.0,195000.0,Single Family,Detached House,3,2,1026.0,1.025953,East
2009-07-10,2009,Greenwich,707560.0,2000000.0,?,Duplex,4,4,1365.0,1.025953,South
2009-07-11,2009,,265720.0,470000.0,Single Family,Detached House,3,3,951.0,1.025953,East
2009-07-11,2009,Fairfield,678020.0,2475000.0,Single Family,Detached House,3,2,,1.025953,West
2009-07-11,2009,Waterbury,71190.0,165000.0,Two Family,Duplex,4,3,1306.0,1.025953,East
2009-07-12,2009,Greenwich,591640.0,991500.0,Single Family,Detached House,3,1,928.0,1.025953,East
2009-07-12,2009,Greenwich,813400.0,1269000.0,Single Family,Detached House,3,3,,1.025953,North
2009-07-12,2009,Fairfield,737100.0,975000.0,Single Family,Detached House,3,3,1082.0,1.025953,North
2009-07-13,2009,,275030.0,440000.0,Single Family,Detached House,3,3,1056.0,1.025953,West
2009-07-13,2009,Norwalk,352310.0,650000.0,Single Family,Detached House,3,1,944.0,1.025953,East
2009-07-13,2009,Fairfield,1023960.0,1850000.0,Single Family,Detached House,3,2,,1.025953,West
2009-07-16,2009,,,452000.0,Single Family,Detached House,3,3,967.0,1.025953,East
2009-07-16,2009,Waterbury,75810.0,165000.0,Single Family,Detached House,3,2,,1.025953,West
2009-07-16,2009,Waterbury,118510.0,275000.0,?,Detached House,3,1,976.0,1.025953,East
2009-07-16,2009,Waterbury,,105000.0,Single Family,Detached House,3,3,920.0,1.025953,West
2009-07-16,2009,Greenwich,1084440.0,2150000.0,?,Detached House,3,3,1057.0,1.025953,West
2009-07-17,2009,Greenwich,1508430.0,3000000.0,Single Family,Detached House,3,2,1057.0,1.025953,North
2009-07-17,2009,,1869070.0,2850000.0,Single Family,Detached House,3,2,,1.025953,North
2009-07-17,2009,Greenwich,825090.0,1546500.0,Single Family,Detached House,3,2,941.0,1.025953,East
2009-07-17,2009,Waterbury,21630.0,305000.0,Single Family,Detached House,3,1,,1.025953,East
2009-07-17,2009,Waterbury,78820.0,165000.0,?,Detached House,3,2,1033.0,1.025953,North
2009-07-18,2009,Greenwich,3098620.0,7850000.0,Single Family,Detached House,3,2,,1.025953,South
2009-07-18,2009,Bridgeport,,445000.0,Three Family,Triplex,6,4,1881.0,1.025953,West
2009-07-18,2009,Fairfield,389340.0,444000.0,Single Family,Detached House,3,3,949.0,1.025953,West
2009-07-19,2009,Fairfield,378910.0,412000.0,Single Family,Detached House,3,3,986.0,1.025953,South
2009-07-19,2009,Waterbury,63630.0,137500.0,Single Family,Detached House,3,3,1088.0,1.025953,North
2009-07-19,2009,Bridgeport,144830.0,319000.0,Single Family,Detached House,3,1,991.0,1.025953,South
2009-07-20,2009,Waterbury,78610.0,200000.0,Three Family,Triplex,6,4,1849.0,1.025953,West
2009-07-20,2009,Greenwich,12883150.0,18000000.0,Single Family,Detached House,3,1,1074.0,1.025953,South
2009-07-20,2009,,5301870.0,7225000.0,Single Family,Detached House,3,3,1045.0,1.025953,South
2009-07-20,2009,Waterbury,67130.0,178000.0,?,Detached House,3,3,1051.0,1.025953,East
2009-07-23,2009,Fairfield,279090.0,435000.0,?,Detached House,3,3,1093.0,1.025953,South
2009-07-23,2009,Greenwich,1425340.0,2335000.0,Single Family,Detached House,3,2,1037.0,1.025953,South
2009-07-24,2009,Waterbury,85330.0,200500.0,Single Family,Detached House,3,3,967.0,1.025953,South
2009-07-24,2009,Bridgeport,,112500.0,Two Family,Duplex,4,2,,1.025953,North
2009-07-24,2009,Fairfield,410340.0,662500.0,Single Family,Detached House,3,1,960.0,1.025953,North
2009-07-24,2009,Norwalk,214620.0,385000.0,?,Detached House,3,2,1022.0,1.025953,South
2009-07-25,2009,Greenwich,,7150000.0,Single Family,Detached House,3,3,1096.0,1.025953,North
2009-07-25,2009,Norwalk,324940.0,695000.0,Single Family,Detached House,3,1,973.0,1.025953,North
2009-07-25,2009,Norwalk,449842.0,1165000.0,Single Family,Detached House,3,3,920.0,1.025953,South
2009-07-25,2009,Bridgeport,117040.0,175000.0,Single Family,Detached House,3,2,903.0,1.025953,North
2009-07-25,2009,,458360.0,780000.0,Single Family,Detached House,3,2,1097.0,1.025953,North
2009-07-26,2009,Bridgeport,85471.0,222000.0,Two Family,Duplex,4,4,1246.0,1.025953,East
2009-07-26,2009,Bridgeport,79870.0,205000.0,Single Family,Detached House,3,1,972.0,1.025953,North
2009-07-26,2009,Fairfield,,744000.0,Single Family,Detached House,3,1,1050.0,1.025953,North
2009-07-26,2009,Waterbury,55580.0,60000.0,?,Detached House,3,3,996.0,1.025953,West
2009-07-26,2009,Fairfield,234500.0,290000.0,Single Family,Detached House,3,2,1074.0,1.025953,East
2009-07-26,2009,Fairfield,419300.0,625000.0,Single Family,Detached House,3,1,,1.025953,East
2009-07-27,2009,,177311.0,330000.0,Single Family,Detached House,3,1,,1.025953,West
2009-07-27,2009,Norwalk,348950.0,735000.0,Single Family,Detached House,3,1,1047.0,1.025953,North
2009-07-27,2009,,,395000.0,Single Family,Detached House,3,1,1094.0,1.025953,North
2009-07-27,2009,Fairfield,,445000.0,?,Detached House,3,1,992.0,1.025953,North
2009-07-27,2009,Norwalk,202510.0,395000.0,Single Family,Detached House,3,2,1059.0,1.025953,East
2009-07-30,2009,Waterbury,,179000.0,Two Family,Duplex,4,2,1204.0,1.025953,South
2009-07-30,2009,Waterbury,,80000.0,?,Detached House,3,2,928.0,1.025953,South
2009-07-30,2009,Waterbury,77560.0,200000.0,Single Family,Detached House,3,2,932.0,1.025953,North
